id,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,name,rating,summary,genres/3/id,genres/3/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name
86988,,,,,,,Kids Doodle - Movie Kids Color & Draw,80,"""Kids Doodle"" is a pretty easy-to-use painting application that is designed specifically for little kids to enjoy doodle freely on iPhone, iPad and iPod Touch. It supports more than 20 brushes, such as neon, fireworks, rainbow brush, crayon brush, oil brush, etc. The brush size and color is randomly adjusted to let kids entertained all the time.

Specially, ""Kids Doodle"" provides a ""Video"" mode to play back the drawing steps just like a movie. With this attractive feature, family can share the pleasure with each other when looking at how kids created the drawing stroke by stroke.

A built-in gallery is supported. It can store both the drawing picture and its draw procedure. As a result, you can continue your drawing whenever your want, or play back old drawing anytime you want.

And more fun, ""kids doodle"" can import photos for kids to doodle on. Kids always love to draw on family photos to make them look unique interesting. 

Game supports to create video clip from the painting. 

http://www.youtube.com/watch?v=rObLR7_Bjec

Share your Art on Kids Doodle Facebook Page
http://www.facebook.com/pages/Kids-Doodle/288132957929045",,,,,,,,
25185,13,Simulator,14,Sport,32,Indie,Sports Bar VR,80,"Bringing the virtual pub experience to your living room. Sports Bar VR is the ultimate social experience available on PlayStationVR, featuring an awesome set of bar games, an incredible pool simulation and an amazingly detailed sports bar overflowing with fun and silly physics props. Join up with 6 of your friends to hangout and play some air hockey, throw a few rounds of darts or build an insane dominoes setup using books, chairs, bottles and whatever else you can find. Play with friends or offline against the AI, earn experience points and unlock a wide array of collectable hats and fun objects to add a bit of swagger to your VR style.

Whether you're a budding Skreeball champion, or its a serious game of pool your after or just want take part in the time-honoured pastime of throwing empty beer bottles against the wall there is no wrong way to hangout in Sports Bar VR.",,,,,,,,
83912,35,Card & Board Game,,,,,Skip-Bo,80,"Skip-Bo, the popular family card game, officially licensed by Mattel, is now in the App Store! Test your skills, get into the action, and place all of your cards in sequential order. Keep an eye on your opponents, though, because the first player to get rid of all cards in their stockpile wins. Challenge your friends and get in on the fun!",,,,,,,,
125048,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),Gordian Quest,80,"An epic roguelike / lite that combines the best elements of deckbuilding, tactical combat and strategic decision-making. Lead and manage heroes on gruelling missions. Forge bonds and discover new skills among them. Unravel curses laid upon the lands and defeat the ultimate evil at the heart of it all.",24,Tactical,31,Adventure,32,Indie,,
88684,,,,,,,Holes and Balls,80,,,,,,,,,
29079,8,Platform,9,Puzzle,,,Mighty Flip Champs!,83,"Mighty Flip Champs! is a puzzle/platform game hybrid, requiring players to explore stages that vary from having two areas to up to eight areas. The objective is to get the player-character, Alta, through the stage and to find the Fishman.",,,,,,,,
11079,4,Fighting,25,Hack and slash/Beat 'em up,,,Senran Kagura 2: Deep Crimson,82,"Senran Kagura 2: Deep Crimson is a 3D side-scrolling action game made for the 3DS, and was developed by the same team which created Senran Kagura Burst. New gameplay is included in the form of pair battles, which allows a second character, to which the player can give commands, to fight alongside the player's character. The playable characters in the game are customizable. Outfits, accessory size and position, and hair color can be changed to the player's liking. Augmented reality functionality was also included in the game. The playable characters could be posed against a real-life background in a variety of poses.",,,,,,,,
20206,13,Simulator,14,Sport,32,Indie,Ice Lakes,80,"Ice Lakes is a modern ice fishing simulator with different single and multiplayer game modes and sandbox approach to wintertime fishing. Use and customize wide selection of fishing gear and learn how changing season, bottom topology, time of day and weather conditions affects fish behavior.",,,,,,,,
119811,10,Racing,13,Simulator,14,Sport,Automobilista 2,80,"Automobilista 2 once again puts you in the driving seat of an advanced and diverse racing simulator - now with incredible graphical quality, high profile cars and tracks, advanced dynamic track condition system and VR support.",,,,,,,,
848,11,Real Time Strategy (RTS),15,Strategy,26,Quiz/Trivia,Rise of Nations,81.59912472836399,"Combining the deep tactical elements of turn-based strategy games with the rapid gameplay of real-time strategy, Rise of Nations puts you in command of one of 18 civilizations over the course of thousands of years of history.",,,,,,,,
139896,8,Platform,9,Puzzle,31,Adventure,Shadow of the Colossus,84.8339944631956,"In a desolate land where beasts as big as mountains roam free, a lone hero and his horse must ride into the unknown on a quest for ancient power. Shadow of the Colossus, an undisputed PlayStation 2 masterpiece, is about to be reborn with the power of PlayStation 3.",,,,,,,,
89167,,,,,,,Christmas Eve Crisis,80,,,,,,,,,
21527,12,Role-playing (RPG),,,,,Orcs & Elves,80,"Orcs & Elves' is a turn-based role-playing game, played from a first person perspective. Each individual action by the player counts as a ""turn"", whether that be movement, using an item or weapon or casting a spell in which other foes will also move and attack in turns following each. Each forward move by the player is done on an invisible grid that makes up each level in order to retain the turn-based element while appearing more like a first person adventure due to its fast paced nature.",,,,,,,,
90201,,,,,,,AirFMC,80,,,,,,,,,
136811,5,Shooter,24,Tactical,31,Adventure,Metal Gear Solid HD Edition: 2 & 3,80.11657662940516,"This is a compilation of remastered ports of Metal Gear video games released for the PlayStation 3 and Xbox 360 in 2011 and the PlayStation Vita in 2012. The compilation contains Metal Gear Solid 2: Sons of Liberty and Metal Gear Solid 3: Snake Eater, with the individual games all branded as HD Edition.",34,Visual Novel,,,,,,
3384,12,Role-playing (RPG),13,Simulator,,,Harvest Moon: A Wonderful Life,84.58213747676663,"Harvest Moon: A Wonderful Life will span a lifetime on the farm and follow the drama that goes with it. Not only must you build and successfully run a farm, but you must also build a successful life with family and friends! This new Harvest Moon experience will take the best qualities of the series and add more...more animals, more vegetables and more drama! What sort of life will you live?",,,,,,,,
34205,12,Role-playing (RPG),32,Indie,,,Community College Hero: Trial by Fire,80,"Outwit your professors at superpower school! Ace your exams, date classmates, and bring down the nation’s most wanted villains to earn your degree.",,,,,,,,
91097,,,,,,,Rose Puzzle,80,,,,,,,,,
28981,11,Real Time Strategy (RTS),15,Strategy,,,"Warhammer 40,000: Dawn of War - Game of the Year Edition",83.57017601549853,"Prepare yourself for the grim, dark future of the 41st millennium, where alien races battle mankind for galactic domination in a universe of unending war.
Personalize your armies with a revolutionary unit customization tool that gives you the ability to choose your armies insignias, banners, squad colors and names.",,,,,,,,
127188,8,Platform,32,Indie,,,Soviet Jump Game,80,Play the first ever Battle Royale game and face off against other comrades in a 2D sidescrolling free-for-all.,,,,,,,,
60212,12,Role-playing (RPG),15,Strategy,31,Adventure,Cogmind,80,"Cogmind is a sci-fi roguelike epic in which you play a robot building yourself from components found or salvaged from other robots. Explore a living, breathing world through turn-based tactical combat, or sneak, hack, and fly your way to victory.",32,Indie,,,,,,
34114,32,Indie,,,,,Cross Set,80,Cross Set is a simple and brain-teasing new number puzzle game.,,,,,,,,
26735,15,Strategy,32,Indie,,,Art of War: Red Tides,80,"Art of War: Red Tides is a multi-player strategy game currently in BETA with the core aspects of the game implemented. The rules of a battle in Red Tides are simple and easy to grasp, but you will have different experience in each game. Lead your troops of hundreds units to victory!",,,,,,,,
34531,32,Indie,,,,,Without Within 2,80,"Vinty is back as she travels to Melbourne in hopes of meeting her calligraphy idol. Excelia. Determined to study and mimic the star's every move, will Vinty end up losing her identity?",,,,,,,,
10990,5,Shooter,32,Indie,33,Arcade,Thunder Wolves,80,"Thunder Wolves is a third-person shoot-'em-up game.
Support the Thunder Wolves in their global battle against terrorism. Take part in varied operations and do whatever it takes to thwart the diabolical plans of your enemies! Defeat them once and for all, and save the world!",,,,,,,,
